"Video_Frame_Index","Jaw_0_X","Jaw_0_Y","Jaw_1_X","Jaw_1_Y","Jaw_2_X","Jaw_2_Y","Jaw_3_X","Jaw_3_Y","Jaw_4_X","Jaw_4_Y","Jaw_5_X","Jaw_5_Y","Jaw_6_X","Jaw_6_Y","Jaw_7_X","Jaw_7_Y","Jaw_8_X","Jaw_8_Y","Jaw_9_X","Jaw_9_Y","Jaw_10_X","Jaw_10_Y","Jaw_11_X","Jaw_11_Y","Jaw_12_X","Jaw_12_Y","Jaw_13_X","Jaw_13_Y","Jaw_14_X","Jaw_14_Y","Jaw_15_X","Jaw_15_Y","Jaw_16_X","Jaw_16_Y","RightEyebrow_17_X","RightEyebrow_17_Y","RightEyebrow_18_X","RightEyebrow_18_Y","RightEyebrow_19_X","RightEyebrow_19_Y","RightEyebrow_20_X","RightEyebrow_20_Y","RightEyebrow_21_X","RightEyebrow_21_Y","LeftEyebrow_22_X","LeftEyebrow_22_Y","LeftEyebrow_23_X","LeftEyebrow_23_Y","LeftEyebrow_24_X","LeftEyebrow_24_Y","LeftEyebrow_25_X","LeftEyebrow_25_Y","LeftEyebrow_26_X","LeftEyebrow_26_Y","Nose_27_X","Nose_27_Y","Nose_28_X","Nose_28_Y","Nose_29_X","Nose_29_Y","Nose_30_X","Nose_30_Y","Nose_31_X","Nose_31_Y","Nose_32_X","Nose_32_Y","Nose_33_X","Nose_33_Y","Nose_34_X","Nose_34_Y","Nose_35_X","Nose_35_Y","RightEye_36_X","RightEye_36_Y","RightEye_37_X","RightEye_37_Y","RightEye_38_X","RightEye_38_Y","RightEye_39_X","RightEye_39_Y","RightEye_40_X","RightEye_40_Y","RightEye_41_X","RightEye_41_Y","LeftEye_42_X","LeftEye_42_Y","LeftEye_43_X","LeftEye_43_Y","LeftEye_44_X","LeftEye_44_Y","LeftEye_45_X","LeftEye_45_Y","LeftEye_46_X","LeftEye_46_Y","LeftEye_47_X","LeftEye_47_Y","Mouth_48_X","Mouth_48_Y","Mouth_49_X","Mouth_49_Y","Mouth_50_X","Mouth_50_Y","Mouth_51_X","Mouth_51_Y","Mouth_52_X","Mouth_52_Y","Mouth_53_X","Mouth_53_Y","Mouth_54_X","Mouth_54_Y","Mouth_55_X","Mouth_55_Y","Mouth_56_X","Mouth_56_Y","Mouth_57_X","Mouth_57_Y","Mouth_58_X","Mouth_58_Y","Mouth_59_X","Mouth_59_Y","Mouth_60_X","Mouth_60_Y","Mouth_61_X","Mouth_61_Y","Mouth_62_X","Mouth_62_Y","Mouth_63_X","Mouth_63_Y","Mouth_64_X","Mouth_64_Y","Mouth_65_X","Mouth_65_Y","Mouth_66_X","Mouth_66_Y","Mouth_67_X","Mouth_67_Y","Face_68_X","Face_68_Y","Face_69_X","Face_69_Y","Face_70_X","Face_70_Y","Face_71_X","Face_71_Y","Periocular_72_X","Periocular_72_Y","Periocular_73_X","Periocular_73_Y","Periocular_74_X","Periocular_74_Y","Periocular_75_X","Periocular_75_Y","LeftScreen_76_X","LeftScreen_76_Y","LeftScreen_77_X","LeftScreen_77_Y","LeftScreen_78_X","LeftScreen_78_Y","LeftScreen_79_X","LeftScreen_79_Y","RightScreen_80_X","RightScreen_80_Y","RightScreen_81_X","RightScreen_81_Y","RightScreen_82_X","RightScreen_82_Y","RightScreen_83_X","RightScreen_83_Y","WholeScreen_84_X","WholeScreen_84_Y","WholeScreen_85_X","WholeScreen_85_Y","WholeScreen_86_X","WholeScreen_86_Y","WholeScreen_87_X","WholeScreen_87_Y"
11,626.0,509.0,633.0,567.0,644.0,622.0,659.0,678.0,678.0,730.0,709.0,776.0,758.0,806.0,818.0,823.0,889.0,830.0,960.0,823.0,1017.0,800.0,1063.0,766.0,1089.0,718.0,1103.0,663.0,1113.0,605.0,1121.0,546.0,1124.0,486.0,658.92,413.36,691.32,368.96,741.72,341.36,799.32,337.76,855.72,354.56,891.4,351.2,945.4,332.0,1004.2,333.2,1055.8,358.4,1088.2,405.2,870.3333333333334,382.7111111111111,876.3333333333334,422.31111111111113,884.3333333333334,461.9111111111111,890.3333333333334,502.7111111111111,802.3333333333334,569.9111111111112,844.3333333333334,577.1111111111111,888.3333333333334,581.9111111111112,930.3333333333334,578.3111111111111,966.3333333333334,571.1111111111111,692.6,456.0,732.2,391.0,791.6,388.5,851.0,446.0,791.6,468.5,734.0,476.0,898.4666666666667,447.25,950.6666666666667,382.25,1011.8666666666667,384.75,1058.6666666666667,447.25,1011.8666666666667,472.25,952.4666666666667,467.25,767.225,673.26,812.725,632.46,856.925,610.86,884.225,618.06,908.925,610.86,953.125,631.26,996.025,672.06,953.125,691.26,912.825,698.46,884.225,699.66,854.325,698.46,814.025,692.46,789.325,670.86,856.925,645.66,885.525,646.86,910.225,646.86,975.225,669.66,910.225,661.26,884.225,662.46,855.625,661.26,626.0,142.0,1124.0,142.0,1124.0,830.0,626.0,830.0,658.92,332.0,1088.2,332.0,1088.2,476.0,658.92,476.0,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
12,625.0,508.0,632.0,567.0,643.0,622.0,659.0,678.0,678.0,731.0,710.0,778.0,760.0,809.0,820.0,825.0,890.0,831.0,960.0,824.0,1016.0,801.0,1062.0,766.0,1088.0,718.0,1101.0,662.0,1111.0,604.0,1118.0,545.0,1121.0,485.0,657.8,413.28,691.4,368.88,741.8,341.28,799.4,338.88,854.6,355.68,889.28,352.36,943.28,331.96,1002.08,333.16,1054.88,358.36,1088.48,405.16,868.8888888888889,381.8222222222222,876.8888888888889,421.4222222222222,884.8888888888889,459.8222222222222,890.8888888888889,500.6222222222222,798.8888888888889,567.8222222222222,840.8888888888889,576.2222222222222,886.8888888888889,581.0222222222222,930.8888888888889,576.2222222222222,968.8888888888889,569.0222222222222,691.0666666666667,453.5,732.4666666666667,388.5,791.8666666666667,386.0,851.2666666666667,446.0,791.8666666666667,468.5,732.4666666666667,473.5,897.3333333333333,446.75,949.5333333333333,379.25,1010.7333333333333,384.25,1057.5333333333333,446.75,1012.5333333333333,469.25,951.3333333333333,466.75,768.615,673.12,812.8149999999999,629.92,855.715,605.92,884.3149999999999,611.92,910.3149999999999,605.92,953.215,628.72,993.515,671.92,953.215,694.72,912.915,705.52,883.015,707.92,853.115,705.52,812.8149999999999,695.92,790.715,670.72,857.015,640.72,884.3149999999999,641.92,910.3149999999999,641.92,974.015,669.52,910.3149999999999,668.32,883.015,669.52,855.715,668.32,625.0,139.0,1121.0,139.0,1121.0,831.0,625.0,831.0,657.8,331.96,1088.48,331.96,1088.48,473.5,657.8,473.5,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
13,625.0,513.0,633.0,572.0,645.0,626.0,661.0,681.0,679.0,734.0,710.0,781.0,761.0,811.0,820.0,826.0,889.0,832.0,957.0,825.0,1012.0,803.0,1059.0,770.0,1086.0,722.0,1100.0,667.0,1112.0,609.0,1120.0,550.0,1123.0,490.0,656.68,415.8,690.28,369.0,740.68,340.2,799.48,336.6,855.88,353.4,888.28,351.24,942.28,330.84,1002.28,332.04,1053.88,358.44,1086.28,406.44,868.8888888888889,383.1777777777778,876.8888888888889,421.5777777777778,884.8888888888889,458.77777777777777,892.8888888888889,499.5777777777778,798.8888888888889,566.7777777777778,840.8888888888889,573.9777777777778,886.8888888888889,579.9777777777778,930.8888888888889,575.1777777777778,966.8888888888889,567.9777777777778,691.0666666666667,454.25,732.4666666666667,386.75,791.8666666666667,384.25,849.4666666666667,446.75,791.8666666666667,466.75,734.2666666666667,474.25,899.0,445.75,949.4,378.25,1010.6,383.25,1057.4,445.75,1010.6,468.25,953.0,465.75,768.675,674.12,811.575,627.32,855.775,603.32,884.375,610.52,910.375,604.52,953.275,627.32,993.575,672.92,954.575,698.12,914.275,710.12,884.375,712.52,851.875,710.12,811.575,699.32,789.475,670.52,855.775,638.12,884.375,639.32,910.375,639.32,972.775,670.52,910.375,672.92,883.075,674.12,854.475,672.92,625.0,148.0,1123.0,148.0,1123.0,832.0,625.0,832.0,656.68,330.84,1086.28,330.84,1086.28,474.25,656.68,474.25,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
14,624.0,509.0,631.0,568.0,643.0,623.0,659.0,679.0,678.0,731.0,709.0,778.0,759.0,809.0,819.0,825.0,887.0,832.0,956.0,825.0,1012.0,802.0,1059.0,768.0,1086.0,720.0,1100.0,664.0,1111.0,606.0,1118.0,546.0,1122.0,486.0,656.76,415.84,689.16,367.84,739.56,340.24,799.56,336.64,855.96,353.44,888.0,350.08,943.2,329.68,1003.2,332.08,1056.0,358.48,1089.6,407.68,869.0,381.0,877.0,419.4,885.0,459.0,891.0,498.6,797.0,565.8,841.0,573.0,887.0,579.0,931.0,574.2,969.0,567.0,691.3333333333333,453.5,730.9333333333333,386.0,792.1333333333333,383.5,849.7333333333333,446.0,792.1333333333333,466.0,732.7333333333333,471.0,897.7333333333333,444.75,948.1333333333333,377.25,1009.3333333333333,382.25,1057.9333333333334,444.75,1011.1333333333333,467.25,951.7333333333333,464.75,767.495,671.86,810.395,626.26,854.595,602.26,883.1949999999999,608.26,909.1949999999999,602.26,953.395,625.06,993.6949999999999,671.86,954.6949999999999,699.46,913.095,711.46,883.1949999999999,713.86,851.995,711.46,810.395,700.66,790.895,669.46,855.895,635.86,884.495,637.06,910.495,637.06,972.895,669.46,910.495,673.06,883.1949999999999,674.26,853.295,673.06,624.0,140.0,1122.0,140.0,1122.0,832.0,624.0,832.0,656.76,329.68,1089.6,329.68,1089.6,471.0,656.76,471.0,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
15,623.0,510.0,631.0,569.0,643.0,624.0,659.0,679.0,678.0,732.0,709.0,778.0,759.0,809.0,819.0,825.0,888.0,832.0,957.0,825.0,1013.0,802.0,1060.0,768.0,1086.0,718.0,1100.0,662.0,1111.0,604.0,1119.0,543.0,1122.0,483.0,656.92,414.84,688.12,366.84,739.72,339.24,798.52,335.64,853.72,352.44,888.24,349.32,942.24,328.92,1002.24,330.12,1053.84,355.32,1087.44,403.32,869.3333333333334,380.22222222222223,875.3333333333334,418.6222222222222,883.3333333333334,455.8222222222222,891.3333333333334,495.4222222222222,797.3333333333334,563.8222222222222,841.3333333333334,571.0222222222222,887.3333333333334,575.8222222222222,931.3333333333334,572.2222222222222,967.3333333333334,565.0222222222222,690.0666666666667,453.0,731.4666666666667,385.5,790.8666666666667,383.0,848.4666666666667,443.0,790.8666666666667,463.0,733.2666666666667,470.5,897.7333333333333,444.0,948.1333333333333,376.5,1009.3333333333333,381.5,1057.9333333333334,444.0,1011.1333333333333,464.0,951.7333333333333,464.0,768.765,671.88,811.665,623.88,855.865,599.88,884.465,607.08,910.465,601.08,953.365,623.88,992.365,673.08,953.365,700.68,913.0649999999999,713.88,883.165,716.28,851.965,713.88,810.365,701.88,790.865,668.28,857.165,633.48,884.465,633.48,910.465,634.68,971.5649999999999,669.48,910.465,674.28,881.865,676.68,853.265,674.28,623.0,134.0,1122.0,134.0,1122.0,832.0,623.0,832.0,656.92,328.92,1087.44,328.92,1087.44,470.5,656.92,470.5,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
16,622.0,504.0,629.0,563.0,641.0,619.0,657.0,675.0,676.0,728.0,707.0,776.0,757.0,809.0,817.0,827.0,888.0,833.0,958.0,825.0,1014.0,802.0,1060.0,766.0,1086.0,716.0,1100.0,659.0,1111.0,600.0,1118.0,540.0,1121.0,479.0,655.72,412.68,688.12,365.88,739.72,338.28,798.52,334.68,854.92,351.48,887.24,348.52,941.24,326.92,1000.04,328.12,1052.84,353.32,1087.64,400.12,869.2222222222222,380.4,875.2222222222222,417.6,883.2222222222222,454.8,891.2222222222222,494.4,799.2222222222222,562.8,841.2222222222222,570.0,887.2222222222222,574.8,931.2222222222222,571.2,967.2222222222222,564.0,688.6666666666667,450.75,731.8666666666667,388.25,789.4666666666667,383.25,848.8666666666667,440.75,791.2666666666667,463.25,731.8666666666667,470.75,896.7333333333333,443.0,948.9333333333333,378.0,1008.3333333333333,380.5,1055.1333333333332,440.5,1010.1333333333333,463.0,950.7333333333333,463.0,771.125,670.8,811.425,624.0,856.925,598.8,884.225,606.0,911.525,598.8,953.125,622.8,992.125,670.8,954.425,700.8,914.125,714.0,884.225,716.4,851.725,714.0,811.425,702.0,793.225,668.4,856.925,632.4,885.525,633.6,911.525,633.6,971.325,668.4,911.525,674.4,884.225,675.6,854.325,674.4,622.0,125.0,1121.0,125.0,1121.0,833.0,622.0,833.0,655.72,326.92,1087.64,326.92,1087.64,470.75,655.72,470.75,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
17,624.0,517.0,632.0,575.0,645.0,629.0,662.0,684.0,680.0,735.0,711.0,782.0,760.0,811.0,820.0,827.0,889.0,833.0,960.0,824.0,1017.0,800.0,1063.0,765.0,1087.0,716.0,1100.0,660.0,1110.0,602.0,1118.0,544.0,1122.0,485.0,656.84,411.68,689.24,366.08,739.64,338.48,798.44,332.48,854.84,349.28,887.92,346.24,943.12,325.84,1003.12,328.24,1055.92,353.44,1091.92,400.24,870.6666666666666,377.31111111111113,876.6666666666666,414.5111111111111,884.6666666666666,451.7111111111111,890.6666666666666,491.31111111111113,800.6666666666666,559.7111111111111,842.6666666666666,568.1111111111111,888.6666666666666,572.9111111111112,930.6666666666666,569.3111111111111,964.6666666666666,562.1111111111111,690.3333333333333,453.25,729.9333333333333,385.75,789.3333333333333,380.75,848.7333333333333,438.25,791.1333333333333,465.75,733.5333333333333,473.25,896.2,439.5,948.4,374.5,1009.6,379.5,1058.2,442.0,1011.4,464.5,950.2,462.0,772.6800000000001,671.97,811.6800000000001,622.77,857.1800000000001,596.37,884.48,603.57,909.1800000000001,597.57,952.08,621.57,991.08,671.97,952.08,700.77,911.78,715.17,881.88,718.77,851.98,716.37,811.6800000000001,704.37,794.78,669.57,857.1800000000001,629.97,884.48,631.17,909.1800000000001,631.17,968.98,668.37,909.1800000000001,676.77,881.88,677.97,854.58,676.77,624.0,137.0,1122.0,137.0,1122.0,833.0,624.0,833.0,656.84,325.84,1091.92,325.84,1091.92,473.25,656.84,473.25,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
18,624.0,514.0,632.0,572.0,644.0,625.0,661.0,680.0,679.0,731.0,710.0,778.0,759.0,808.0,818.0,826.0,887.0,833.0,958.0,825.0,1014.0,801.0,1061.0,767.0,1086.0,718.0,1100.0,662.0,1110.0,604.0,1118.0,546.0,1122.0,486.0,658.84,408.52,691.24,362.92,742.84,335.32,800.44,331.72,855.64,348.52,887.96,344.04,943.16,323.64,1003.16,326.04,1055.96,353.64,1090.76,401.64,870.8888888888889,376.31111111111113,876.8888888888889,413.5111111111111,884.8888888888889,450.7111111111111,890.8888888888889,490.31111111111113,798.8888888888889,558.7111111111111,842.8888888888889,567.1111111111111,888.8888888888889,571.9111111111112,928.8888888888889,568.3111111111111,964.8888888888889,561.1111111111111,690.0666666666667,450.0,731.4666666666667,382.5,790.8666666666667,380.0,848.4666666666667,440.0,790.8666666666667,465.0,733.2666666666667,472.5,896.6,440.25,947.0,372.75,1008.2,377.75,1056.8,440.25,1011.8,465.25,950.6,462.75,774.0699999999999,670.95,813.0699999999999,621.75,857.27,595.35,883.27,602.55,909.27,596.55,952.17,621.75,989.87,670.95,950.87,700.95,910.5699999999999,715.35,880.67,717.75,850.77,715.35,811.77,703.35,796.17,667.35,857.27,628.95,883.27,628.95,909.27,630.15,967.77,668.55,907.97,675.75,881.97,676.95,854.67,675.75,624.0,139.0,1122.0,139.0,1122.0,833.0,624.0,833.0,658.84,323.64,1090.76,323.64,1090.76,472.5,658.84,472.5,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
19,625.0,516.0,632.0,574.0,645.0,628.0,662.0,683.0,681.0,733.0,713.0,779.0,760.0,808.0,818.0,824.0,887.0,831.0,957.0,823.0,1013.0,801.0,1060.0,766.0,1085.0,718.0,1099.0,663.0,1109.0,605.0,1117.0,546.0,1121.0,487.0,659.88,406.12,693.48,362.92,743.88,336.52,801.48,331.72,854.28,349.72,889.36,344.08,943.36,324.88,1000.96,327.28,1053.76,352.48,1088.56,399.28,869.1111111111111,376.3777777777778,875.1111111111111,413.5777777777778,883.1111111111111,450.77777777777777,891.1111111111111,489.1777777777778,801.1111111111111,557.5777777777778,843.1111111111111,565.9777777777778,889.1111111111111,571.9777777777778,929.1111111111111,568.3777777777777,965.1111111111111,561.1777777777778,690.0666666666667,450.5,731.4666666666667,383.0,790.8666666666667,378.0,848.4666666666667,438.0,790.8666666666667,465.5,733.2666666666667,473.0,898.2666666666667,438.0,946.8666666666667,373.0,1008.0666666666667,378.0,1056.6666666666667,440.5,1011.6666666666667,465.5,950.4666666666667,463.0,774.1,669.93,813.1,620.73,857.3,593.13,883.3,601.53,908.0,595.53,952.2,619.53,988.6,671.13,950.9,699.93,910.6,714.33,880.7,716.73,852.1,714.33,813.1,702.33,796.2,667.53,857.3,627.93,883.3,629.13,908.0,630.33,967.8,667.53,908.0,674.73,880.7,675.93,854.7,674.73,625.0,143.0,1121.0,143.0,1121.0,831.0,625.0,831.0,659.88,324.88,1088.56,324.88,1088.56,473.0,659.88,473.0,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
20,623.0,521.0,631.0,580.0,645.0,633.0,663.0,686.0,683.0,736.0,714.0,781.0,762.0,809.0,821.0,823.0,890.0,829.0,960.0,821.0,1016.0,799.0,1061.0,764.0,1085.0,715.0,1099.0,661.0,1110.0,604.0,1118.0,546.0,1122.0,487.0,656.6,410.72,690.2,365.12,741.8,336.32,800.6,331.52,855.8,348.32,886.96,344.04,942.16,323.64,1002.16,327.24,1054.96,352.44,1089.76,401.64,870.2222222222222,374.35555555555555,876.2222222222222,412.7555555555556,884.2222222222222,448.75555555555553,892.2222222222222,488.35555555555555,802.2222222222222,556.7555555555556,844.2222222222222,563.9555555555555,888.2222222222222,568.7555555555556,930.2222222222222,565.1555555555556,966.2222222222222,559.1555555555556,690.4666666666667,451.25,730.0666666666667,383.75,789.4666666666667,376.25,848.8666666666667,438.75,791.2666666666667,463.75,731.8666666666667,471.25,897.6,439.75,948.0,372.25,1009.2,377.25,1057.8,437.25,1012.8,462.25,951.6,462.25,775.145,669.08,814.145,619.88,857.045,593.48,884.345,600.68,909.045,594.68,953.245,619.88,989.645,669.08,951.9449999999999,697.88,911.645,711.08,881.745,713.48,851.845,711.08,814.145,700.28,797.245,665.48,858.345,627.08,884.345,628.28,909.045,628.28,968.845,665.48,909.045,671.48,881.745,673.88,854.4449999999999,671.48,623.0,145.0,1122.0,145.0,1122.0,829.0,623.0,829.0,656.6,323.64,1089.76,323.64,1089.76,471.25,656.6,471.25,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
21,624.0,521.0,632.0,579.0,644.0,633.0,663.0,687.0,684.0,736.0,716.0,781.0,763.0,809.0,822.0,823.0,892.0,828.0,962.0,821.0,1017.0,799.0,1062.0,763.0,1086.0,714.0,1099.0,660.0,1110.0,603.0,1118.0,546.0,1121.0,487.0,659.92,405.2,693.52,362.0,743.92,335.6,800.32,330.8,854.32,346.4,888.28,342.08,943.48,322.88,1001.08,325.28,1052.68,350.48,1087.48,397.28,869.8888888888889,374.26666666666665,877.8888888888889,412.6666666666667,885.8888888888889,448.6666666666667,891.8888888888889,487.06666666666666,799.8888888888889,556.6666666666666,841.8888888888889,565.0666666666666,889.8888888888889,571.0666666666666,931.8888888888889,567.4666666666667,967.8888888888889,559.0666666666666,690.0666666666667,450.75,729.6666666666667,385.75,790.8666666666667,378.25,848.4666666666667,438.25,792.6666666666667,463.25,733.2666666666667,470.75,897.8666666666667,438.5,948.2666666666667,373.5,1009.4666666666667,378.5,1058.0666666666666,441.0,1011.2666666666667,463.5,950.0666666666667,461.0,774.995,668.15,812.6949999999999,618.95,856.895,592.55,884.1949999999999,599.75,910.1949999999999,593.75,953.095,617.75,990.795,668.15,953.095,695.75,912.795,708.95,884.1949999999999,711.35,852.995,708.95,813.995,698.15,798.395,664.55,858.1949999999999,627.35,884.1949999999999,628.55,910.1949999999999,628.55,967.395,664.55,910.1949999999999,669.35,882.895,670.55,855.595,669.35,624.0,146.0,1121.0,146.0,1121.0,828.0,624.0,828.0,659.92,322.88,1087.48,322.88,1087.48,470.75,659.92,470.75,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
22,625.0,519.0,633.0,576.0,646.0,630.0,663.0,684.0,682.0,734.0,713.0,778.0,759.0,806.0,818.0,821.0,890.0,826.0,962.0,818.0,1017.0,797.0,1062.0,763.0,1087.0,716.0,1099.0,662.0,1110.0,605.0,1118.0,547.0,1122.0,488.0,658.88,407.52,692.48,363.12,742.88,335.52,799.28,330.72,854.48,345.12,890.0,339.68,946.4,322.88,1005.2,325.28,1056.8,351.68,1091.6,398.48,872.0,373.4666666666667,878.0,410.6666666666667,886.0,446.6666666666667,892.0,485.06666666666666,800.0,554.6666666666666,842.0,563.0666666666666,888.0,567.8666666666667,932.0,564.2666666666667,966.0,558.2666666666667,691.0666666666667,451.5,730.6666666666667,384.0,791.8666666666667,376.5,849.4666666666667,436.5,793.6666666666667,464.0,734.2666666666667,471.5,899.1333333333333,437.75,947.7333333333333,370.25,1010.7333333333333,377.75,1057.5333333333333,440.25,1012.5333333333333,462.75,951.3333333333333,460.25,776.4,667.27,815.4,618.07,858.3,591.67,884.3,598.87,909.0,591.67,951.9,616.87,989.6,667.27,950.6,693.67,910.3,705.67,881.7,708.07,853.1,705.67,815.4,696.07,798.5,664.87,858.3,626.47,884.3,626.47,909.0,627.67,967.5,663.67,909.0,667.27,881.7,668.47,855.7,667.27,625.0,150.0,1122.0,150.0,1122.0,826.0,625.0,826.0,658.88,322.88,1091.6,322.88,1091.6,471.5,658.88,471.5,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
23,627.0,518.0,634.0,574.0,646.0,628.0,663.0,682.0,683.0,732.0,714.0,778.0,761.0,806.0,822.0,820.0,892.0,825.0,963.0,817.0,1018.0,797.0,1063.0,762.0,1087.0,714.0,1100.0,659.0,1110.0,602.0,1118.0,544.0,1121.0,485.0,659.84,406.44,693.44,362.04,743.84,334.44,801.44,329.64,855.44,346.44,889.24,342.08,944.44,322.88,1003.24,325.28,1053.64,350.48,1088.44,397.28,871.1111111111111,373.6,879.1111111111111,410.8,885.1111111111111,446.8,893.1111111111111,484.0,801.1111111111111,553.6,845.1111111111111,562.0,889.1111111111111,568.0,933.1111111111111,563.2,967.1111111111111,556.0,691.2,450.0,730.8,382.5,792.0,377.5,849.6,437.5,792.0,462.5,734.4,470.0,897.8666666666667,439.25,948.2666666666667,371.75,1009.4666666666667,376.75,1056.2666666666667,439.25,1011.2666666666667,464.25,951.8666666666667,461.75,777.175,664.01,816.175,616.01,859.075,590.81,885.075,598.01,911.075,590.81,953.975,616.01,991.675,664.01,952.675,691.61,913.675,703.61,883.775,706.01,855.175,703.61,817.475,694.01,800.575,662.81,860.375,626.81,886.375,626.81,909.775,626.81,968.275,661.61,911.075,665.21,883.775,666.41,857.775,664.01,627.0,145.0,1121.0,145.0,1121.0,825.0,627.0,825.0,659.84,322.88,1088.44,322.88,1088.44,470.0,659.84,470.0,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
24,629.0,517.0,635.0,573.0,647.0,625.0,664.0,679.0,683.0,730.0,714.0,776.0,762.0,805.0,822.0,818.0,892.0,823.0,964.0,816.0,1020.0,796.0,1065.0,761.0,1089.0,712.0,1102.0,657.0,1112.0,600.0,1120.0,542.0,1123.0,484.0,661.96,403.16,695.56,359.96,745.96,333.56,802.36,328.76,855.16,345.56,889.04,338.88,944.24,320.88,1004.24,323.28,1055.84,349.68,1090.64,395.28,870.8888888888889,371.5333333333333,876.8888888888889,408.73333333333335,884.8888888888889,443.53333333333336,892.8888888888889,481.93333333333334,802.8888888888889,552.7333333333333,844.8888888888889,561.1333333333333,890.8888888888889,565.9333333333334,932.8888888888889,562.3333333333334,968.8888888888889,555.1333333333333,691.4666666666667,450.75,731.0666666666667,385.75,790.4666666666667,378.25,848.0666666666667,433.25,792.2666666666667,460.75,734.6666666666667,468.25,898.4666666666667,433.5,950.6666666666667,371.0,1011.8666666666667,378.5,1058.6666666666667,441.0,1011.8666666666667,463.5,952.4666666666667,458.5,778.505,663.26,817.505,615.26,859.105,588.86,885.105,596.06,909.8050000000001,590.06,952.705,614.06,991.705,662.06,952.705,687.26,912.405,700.46,883.8050000000001,704.06,855.205,701.66,817.505,692.06,801.905,659.66,860.405,623.66,885.105,624.86,909.8050000000001,624.86,968.3050000000001,659.66,909.8050000000001,660.86,883.8050000000001,663.26,857.8050000000001,662.06,629.0,145.0,1123.0,145.0,1123.0,823.0,629.0,823.0,661.96,320.88,1090.64,320.88,1090.64,468.25,661.96,468.25,0.0,0.0,960.0,0.0,960.0,1080.0,0.0,1080.0,960.0,0.0,1920.0,0.0,1920.0,1080.0,960.0,1080.0,0.0,0.0,1920.0,0.0,1920.0,1080.0,0.0,1080.0
